"SURVEY_YEAR","STOCK","STRATUM","TOTAL_AREA","GIS_STATION","LATITUDE","LONGITUDE","MAT_SEX","COUNT","CPUE","CPUE_KG"
2005,"BBRKC",10,54536,"A-02",55.00566,-166.9304,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"A-03",55.00314,-166.32495,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"A-04",55.00068,-165.75365,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"A-05",54.99835,-165.1455,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"A-06",55.04199,-164.58261,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-01",55.33823,-167.55326,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-02",55.33113,-166.9694,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-03",55.34666,-166.3683,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-04",55.34429,-165.79561,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-05",55.33836,-165.17625,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-06",55.33155,-164.55236,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-07",55.33992,-164.01416,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"B-08",55.33543,-163.41446,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-01",55.66639,-167.5923,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-02",55.66299,-166.98175,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-03",55.66004,-166.39285,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-04",55.67741,-165.79279,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-05",55.65064,-165.1879,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-06",55.64368,-164.58226,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-07",55.6959,-164.01015,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-08",55.68788,-163.3996,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"C-09",55.67402,-162.84745,"Mature Female",1,94.7282134275953,186.251965210856
2005,"BBRKC",10,54536,"D-01",55.99869,-167.60875,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-02",55.99506,-167.00735,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-03",55.98795,-166.3789,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-04",56.00405,-165.7903,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-05",56.00046,-165.18845,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-06",55.98989,-164.61611,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-07",55.97222,-163.95595,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-08",56.01074,-163.39426,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"D-09",55.99851,-162.82531,"Mature Female",66.8916,5003.60205302803,4006.13582567025
2005,"BBRKC",10,54536,"D-10",55.99617,-162.27145,"Mature Female",14,1038.81728690996,1663.4480651021
2005,"BBRKC",10,54536,"E-01",56.33252,-167.64915,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-02",56.34468,-167.0352,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-03",56.33734,-166.41489,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-04",56.33474,-165.80991,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-05",56.33534,-165.20315,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-06",56.33672,-164.5856,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-07",56.34252,-163.9636,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-08",56.33033,-163.41131,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-09",56.34032,-162.79635,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"E-10",56.3344,-162.19136,"Mature Female",66,7306.1320712469,7529.14726718713
2005,"BBRKC",10,54536,"E-11",56.32652,-161.6261,"Mature Female",100,7787.02369755766,10376.1153366969
2005,"BBRKC",10,54536,"E-12",56.33082,-161.0084,"Mature Female",7,523.443843398955,913.034507938568
2005,"BBRKC",10,54536,"F-01",56.66633,-167.67365,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-02",56.66793,-167.06845,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-03",56.67185,-166.4257,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-04",56.6678,-165.8582,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-05",56.66718,-165.22506,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-06",56.66452,-164.59946,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-07",56.67213,-164.01635,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-08",56.66323,-163.38205,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-09",56.66765,-162.78295,"Mature Female",1,74.0950813675816,70.2277684966055
2005,"BBRKC",10,54536,"F-10",56.67029,-162.1669,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"F-11",56.66315,-161.60995,"Mature Female",36,4952.70824738852,5168.33850271344
2005,"BBRKC",10,54536,"F-12",56.67671,-160.989,"Mature Female",39,2815.20001834375,3674.47409880224
2005,"BBRKC",10,54536,"F-13",56.66132,-160.3734,"Mature Female",18,1307.52358172077,1891.52338721325
2005,"BBRKC",10,54536,"F-14",56.66599,-159.7632,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-01",56.99943,-167.70585,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-02",56.99832,-167.09035,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-03",56.99608,-166.47435,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-04",56.969,-165.84161,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-05",56.99909,-165.21776,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-06",56.99865,-164.60195,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-07",56.99741,-164.0287,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"G-08",56.99252,-163.38135,"Mature Female",3,233.274836594602,365.113075520074
2005,"BBRKC",10,54536,"G-09",56.99759,-162.78425,"Mature Female",62,4554.9229438417,5621.15987996397
2005,"BBRKC",10,54536,"G-10",56.9922,-162.1669,"Mature Female",90,6683.02938823737,7858.14987036561
2005,"BBRKC",10,54536,"G-11",57.00352,-161.58,"Mature Female",100,7802.44847520812,8135.04201144012
2005,"BBRKC",10,54536,"G-12",56.99154,-160.9528,"Mature Female",36,2681.82284678164,2818.76203743273
2005,"BBRKC",10,54536,"G-13",57.00153,-160.34151,"Mature Female",32,2545.31222849694,3166.29727145388
2005,"BBRKC",10,54536,"G-14",56.99538,-159.6837,"Mature Female",3,229.029900252275,330.247436121936
2005,"BBRKC",10,54536,"G-15",57.00279,-159.1214,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-01",57.32511,-167.74315,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-02",57.33076,-167.11665,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-03",57.33684,-166.48015,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-04",57.3359,-165.8684,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-05",57.33345,-165.23065,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-06",57.33318,-164.62066,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"H-07",57.33696,-164.01216,"Mature Female",2,147.924847212525,143.933624994609
2005,"BBRKC",10,54536,"H-08",57.33567,-163.3846,"Mature Female",13,1039.41691481326,1684.51145381428
2005,"BBRKC",10,54536,"H-09",57.32706,-162.7979,"Mature Female",36,2833.27772391666,3588.36538321964
2005,"BBRKC",10,54536,"H-10",57.33363,-162.15135,"Mature Female",70,5419.91840027016,6646.95213022863
2005,"BBRKC",10,54536,"H-11",57.33484,-161.5662,"Mature Female",83,6560.93419789474,7792.71999411118
2005,"BBRKC",10,54536,"H-12",57.33062,-160.94101,"Mature Female",57,4149.62059826754,5194.96325410601
2005,"BBRKC",10,54536,"H-13",57.32402,-160.3007,"Mature Female",44,3299.80750930956,4991.81104491315
2005,"BBRKC",10,54536,"H-14",57.33421,-159.66696,"Mature Female",10,833.164629843311,1178.4712491834
2005,"BBRKC",10,54536,"H-15",57.33841,-159.0605,"Mature Female",1,74.4118671825156,130.399611679677
2005,"BBRKC",10,54536,"H-16",57.33411,-158.41471,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-01",57.66595,-167.76721,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-02",57.66785,-167.1228,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-03",57.66911,-166.50935,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-04",57.67294,-165.88715,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-05",57.66467,-165.26965,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-06",57.67161,-164.62061,"Mature Female",1,79.9439415357139,119.185850809199
2005,"BBRKC",10,54536,"I-07",57.6646,-164.0016,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-08",57.67325,-163.36915,"Mature Female",5,395.820096100911,376.378963166621
2005,"BBRKC",10,54536,"I-09",57.67084,-162.75261,"Mature Female",4,306.16191489306,447.094000114983
2005,"BBRKC",10,54536,"I-10",57.66436,-162.1334,"Mature Female",17,1274.7654701389,1731.01821515073
2005,"BBRKC",10,54536,"I-11",57.66994,-161.52475,"Mature Female",20,1450.31378513094,1815.1583563289
2005,"BBRKC",10,54536,"I-12",57.66711,-160.89435,"Mature Female",15,1161.79163285822,1607.18368086257
2005,"BBRKC",10,54536,"I-13",57.66536,-160.26986,"Mature Female",16,1244.37262022337,1705.31490399939
2005,"BBRKC",10,54536,"I-14",57.66579,-159.63409,"Mature Female",3,225.351347385095,291.913912583442
2005,"BBRKC",10,54536,"I-15",57.67398,-159.01765,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"I-16",57.65718,-158.36395,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-01",57.99,-167.80535,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-02",58.00089,-167.17191,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-03",58.00234,-166.52509,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-04",58.00557,-165.90815,"Mature Female",3,227.024915078207,227.913773986464
2005,"BBRKC",10,54536,"J-05",58.00161,-165.25585,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-06",57.99896,-164.62105,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-07",57.99431,-164.03981,"Mature Female",1,73.8149547876605,124.343940931325
2005,"BBRKC",10,54536,"J-08",57.99848,-163.37535,"Mature Female",2,148.164889557142,202.8297995266
2005,"BBRKC",10,54536,"J-09",58.00405,-162.7821,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-10",58.00288,-162.1234,"Mature Female",4,314.1603013708,354.004296981377
2005,"BBRKC",10,54536,"J-11",57.99571,-161.49095,"Mature Female",3,206.790972202349,222.06478568614
2005,"BBRKC",10,54536,"J-12",58.00562,-160.86441,"Mature Female",5,385.087226300543,448.402244084018
2005,"BBRKC",10,54536,"J-13",57.99775,-160.20661,"Mature Female",6,471.95323293306,682.004542379341
2005,"BBRKC",10,54536,"J-14",58.00982,-159.61305,"Mature Female",1,101.383326878874,151.149140757935
2005,"BBRKC",10,54536,"J-15",57.99816,-158.9809,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"J-16",58.00912,-158.31095,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-01",58.33524,-167.83305,"Mature Female",2,145.189086151444,141.03440700876
2005,"BBRKC",10,54536,"K-02",58.33993,-167.18495,"Mature Female",2,147.107359265451,146.661623485903
2005,"BBRKC",10,54536,"K-03",58.33209,-166.55655,"Mature Female",1,70.7502457819342,75.6568637756966
2005,"BBRKC",10,54536,"K-04",58.31147,-165.92035,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-05",58.33464,-165.2998,"Mature Female",1,71.0893345452481,89.2312312973338
2005,"BBRKC",10,54536,"K-06",58.32917,-164.63955,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-07",58.34033,-164.0123,"Mature Female",1,77.2105248065726,124.952510380335
2005,"BBRKC",10,54536,"K-08",58.33236,-163.3648,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-09",58.33625,-162.7196,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-10",58.32595,-162.06986,"Mature Female",1,75.6653207408645,90.8132020544406
2005,"BBRKC",10,54536,"K-11",58.21168,-161.5492,"Mature Female",1,149.031690337033,222.186553091296
2005,"BBRKC",10,54536,"K-12",58.28648,-160.8098,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-13",58.27271,-159.9636,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"K-14",58.3332,-159.5798,"Mature Female",0,0,0
2005,"BBRKC",10,54536,"Z-05",54.66047,-165.1543,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"L-01",58.66474,-167.8717,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"L-03",58.66568,-166.5654,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"L-05",58.65855,-165.3428,"Mature Female",1,77.3490096111703,66.294294251327
2005,"NorthRKC",90,6015,"L-07",58.66938,-163.99805,"Mature Female",2,156.889895764203,250.979415759826
2005,"NorthRKC",90,6015,"L-09",58.636,-162.73191,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"M-02",58.99889,-167.23885,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"M-03",58.99854,-166.58735,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"M-04",58.99588,-165.92626,"Mature Female",2,161.164904118046,174.750754177721
2005,"NorthRKC",90,6015,"M-18",58.99962,-168.52315,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"N-01",59.31903,-167.93715,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"O-01",59.67562,-167.9574,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"O-18",59.66517,-168.62406,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"O-19",59.67007,-169.27631,"Mature Female",1,75.3897726332965,100.654591914769
2005,"NorthRKC",90,6015,"P-18",59.99627,-168.6557,"Mature Female",0,0,0
2005,"NorthRKC",90,6015,"P-19",59.99424,-169.32665,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"C-18",55.66775,-168.2,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"D-18",56.01233,-168.23385,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"E-18",56.33827,-168.23006,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"E-19",56.3264,-168.87951,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"E-20",56.42538,-169.49115,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"E-21",56.33604,-170.0517,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"E-22",56.33663,-170.69136,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"F-18",56.66774,-168.2971,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"F-19",56.674,-168.91015,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"F-20",56.66875,-169.50081,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"F-21",56.67516,-170.11325,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"F-22",56.68849,-170.71895,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"F-24",56.67298,-171.97521,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"F-25",56.6832,-172.57405,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"G-18",56.98289,-168.33731,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"G-19",56.99318,-168.94759,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"G-20",56.99812,-169.54975,"Mature Female",14,1050.39612075385,2533.51867864721
2005,"PribRKC",14,10025,"G-21",56.99793,-170.1779,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"G-22",56.99884,-170.78135,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"G-23",57.01084,-171.40361,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"G-25",57.00118,-172.6531,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"G-26",57.00578,-173.2561,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"GF1918",56.83136,-168.6098,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"GF2019",56.83039,-169.30295,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"GF2120",56.83276,-169.9151,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"GF2221",56.83633,-170.47715,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"H-18",57.32303,-168.3814,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"H-19",57.33244,-168.9883,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"H-20",57.34632,-169.58265,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"H-21",57.33313,-170.22151,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"H-22",57.33168,-170.861,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"H-23",57.33799,-171.4739,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"H-24",57.33204,-172.09861,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"H-25",57.36459,-172.7453,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"H-26",57.36115,-173.33385,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"HG1918",57.1672,-168.64051,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"HG2019",57.16069,-169.32785,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"HG2120",57.16049,-169.88816,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"HG2221",57.10645,-170.5589,"Mature Female",55,4143.21740367754,9738.15751867735
2005,"PribRKC",14,10025,"I-18",57.66355,-168.3951,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"I-19",57.68843,-169.03505,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"I-20",57.65791,-169.66325,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"I-21",57.66603,-170.26071,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"I-22",57.65629,-170.89559,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"I-23",57.65254,-171.53785,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"I-24",57.66774,-172.15881,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"I-25",57.66597,-172.79631,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"I-26",57.6683,-173.39065,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"IH1918",57.4949,-168.75005,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"IH2019",57.49538,-169.36115,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"IH2120",57.50383,-170.00901,"Mature Female",2,229.975110717825,480.747126218839
2005,"PribRKC",14,10025,"IH2221",57.5073,-170.5941,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"J-18",57.99888,-168.4345,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"J-19",57.98812,-169.08125,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"J-20",57.99597,-169.6953,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"J-21",57.99498,-170.34685,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"J-22",57.99492,-170.9608,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"J-23",58.003,-171.6,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"J-24",58.00791,-172.24931,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"J-25",58.00623,-172.86231,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"J-26",58.00166,-173.4744,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"JI1918",57.83429,-168.76461,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"JI2019",57.84821,-169.3869,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"JI2120",57.82227,-169.98345,"Mature Female",0,0,0
2005,"PribRKC",14,10025,"JI2221",57.83076,-170.60915,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-18",58.32939,-168.48265,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-19",58.32995,-169.125,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-20",58.34495,-169.74125,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-21",58.33488,-170.38826,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-22",58.35309,-171.0168,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-23",58.34051,-171.65181,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-24",58.33431,-172.30715,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-25",58.33367,-172.9256,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-26",58.33735,-173.5738,"Mature Female",0,0,0
2005,"PribRKC",15,14436,"K-27",58.33942,-174.31985,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"A-02",55.00518,-166.93795,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"A-03",54.997,-166.3403,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"A-04",55.00559,-165.7651,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"A-05",54.99836,-165.1545,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"A-06",55.04206,-164.5839,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-01",55.34739,-167.54485,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-02",55.34447,-166.96761,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-03",55.35139,-166.34745,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-04",55.35189,-165.7764,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-05",55.32886,-165.16905,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-06",55.34849,-164.56121,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-07",55.33879,-164.02536,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"B-08",55.34962,-163.40515,"Mature Female",6,452.220450755403,634.978536459954
2006,"BBRKC",10,54536,"C-01",55.67033,-167.58395,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-02",55.67887,-166.98136,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-03",55.6702,-166.38046,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-04",55.69453,-165.80071,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-05",55.66225,-165.17055,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-06",55.65362,-164.62426,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-07",55.69508,-163.99465,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-08",55.67295,-163.40175,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"C-09",55.67168,-162.83175,"Mature Female",2,152.6783490064,220.955852456091
2006,"BBRKC",10,54536,"D-01",56.00967,-167.61491,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-02",56.01025,-167.0478,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-03",56.00197,-166.3933,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-04",56.01359,-165.78135,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-05",55.9959,-165.1904,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-06",55.99767,-164.61645,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-07",56.02317,-164.0269,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-08",55.99193,-163.39255,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-09",55.99136,-162.8218,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"D-10",56.00511,-162.273,"Mature Female",62,4361.47834559277,4968.9523068155
2006,"BBRKC",10,54536,"E-01",56.33616,-167.65375,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-02",56.33977,-167.05985,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-03",56.33533,-166.41025,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-04",56.33083,-165.80875,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-05",56.33474,-165.2035,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-06",56.32883,-164.58785,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-07",56.3391,-164.0065,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-08",56.3352,-163.41866,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"E-09",56.34211,-162.7972,"Mature Female",5,353.280645108125,407.978242492121
2006,"BBRKC",10,54536,"E-10",56.34226,-162.18256,"Mature Female",44,3277.95997171253,3006.79270603188
2006,"BBRKC",10,54536,"E-11",56.32649,-161.6171,"Mature Female",44,2976.97985288427,4204.11828288636
2006,"BBRKC",10,54536,"E-12",56.33647,-160.9714,"Mature Female",32,2330.52133813191,3438.12154769326
2006,"BBRKC",10,54536,"F-01",56.66138,-167.6691,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-02",56.65743,-167.0777,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-03",56.6648,-166.43995,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-04",56.6544,-165.8708,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-05",56.668,-165.21466,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-06",56.67791,-164.58315,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-07",56.66843,-164.0122,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"F-08",56.6741,-163.3825,"Mature Female",1,66.7216755645764,54.3006305618678
2006,"BBRKC",10,54536,"F-09",56.66141,-162.7757,"Mature Female",4,274.22424209931,273.952928676715
2006,"BBRKC",10,54536,"F-10",56.66468,-162.17125,"Mature Female",31,2403.50544689496,2288.53246457266
2006,"BBRKC",10,54536,"F-11",56.66789,-161.57765,"Mature Female",6,410.715093785731,610.626097302134
2006,"BBRKC",10,54536,"F-12",56.66407,-160.9818,"Mature Female",9,686.268787938698,798.44419911326
2006,"BBRKC",10,54536,"F-13",56.65853,-160.38066,"Mature Female",10,760.051226509321,788.288085029078
2006,"BBRKC",10,54536,"F-14",56.67176,-159.73316,"Mature Female",5,399.14287257879,549.951512137633
2006,"BBRKC",10,54536,"G-01",57.00207,-167.7052,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"G-02",57.01567,-167.08711,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"G-03",57.00526,-166.46505,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"G-04",56.99315,-165.8503,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"G-05",57.00869,-165.22121,"Mature Female",0,0,0
2006,"BBRKC",10,54536,"G-06",56.99681,-164.60825,"Mature Female",1,71.8803855795322,73.2915862572567
2006,"BBRKC",10,54536,"G-07",57.00334,-163.94106,"Mature Female",6,445.881337983773,398.514887603479
2006,"BBRKC",10,54536,"G-08",56.997,-163.40835,"Mature Female",18,1235.94086750063,1793.75201223008
2006,"BBRKC",10,54536,"G-09",57.00229,-162.77966,"Mature Female",14,970.642025990185,1092.42355926676
2006,"BBRKC",10,54536,"G-10",56.9965,-162.18435,"Mature Female",10,758.422863333023,1016.41817255392
2006,"BBRKC",10,54536,"G-11",56.99227,-161.56481,"Mature Female",12,831.81912704943,1112.06096731053
2006,"BBRKC",10,54536,"G-12",56.99791,-160.95215,"Mature Female",30,2240.80494270874,2828.19718891314
